Images: 2, 3
[234.007, 66.8158] -> [233.994, 66.8022]
[195.082, 117.786] -> [195.096, 117.777]
[109.997, 115.882] -> [109.966, 115.899]
[278.089, 189.687] -> [278.196, 189.827]
[83.8841, 87.7621] -> [83.8532, 87.781]
[87.8867, 64.8034] -> [87.8641, 64.8109]
[101.864, 128.555] -> [101.819, 128.587]
[242.087, 58.7706] -> [242.09, 58.7614]
[291.616, 206.227] -> [291.696, 206.217]
[107.037, 103.934] -> [106.997, 103.936]
[103.918, 93.8483] -> [103.874, 93.8431]
[70.8168, 116.718] -> [70.772, 116.791]
[218.05, 88.844] -> [218.079, 88.8081]
[111.868, 85.8226] -> [111.816, 85.8001]
[59.7994, 70.7665] -> [59.7368, 70.7967]
[257.048, 144.086] -> [257.036, 144.176]
[231.085, 88.9271] -> [231.096, 88.8843]
[253.536, 128.279] -> [253.559, 128.343]
[80.8441, 99.6882] -> [80.8184, 99.7016]
[183.171, 127.374] -> [183.168, 127.392]
[240.704, 120.283] -> [240.653, 120.348]
[80.8527, 133.615] -> [80.8166, 133.725]
[113.015, 128.472] -> [112.99, 128.482]
[77.8758, 62.7491] -> [77.8482, 62.7537]
[244.178, 150.728] -> [244.116, 150.803]
[86.8869, 74.8493] -> [86.8692, 74.8658]
[223.08, 111.855] -> [223.087, 111.83]
[237.963, 77.9214] -> [237.966, 77.8917]
[221.902, 129.748] -> [221.943, 129.722]
[206.231, 101.812] -> [206.248, 101.796]
[124.988, 107.895] -> [124.962, 107.878]
[131.029, 155.514] -> [131.115, 155.679]
[135.835, 127.493] -> [135.856, 127.483]
[200.353, 89.4475] -> [200.358, 89.4415]
[241.975, 93.9282] -> [241.989, 93.9129]
[279.877, 168.962] -> [279.975, 169.039]
[82.8324, 112.864] -> [82.7994, 112.92]
[238.754, 109.884] -> [238.718, 109.869]
[225.021, 75.8675] -> [225.036, 75.8324]
[209.365, 114.949] -> [209.38, 114.932]
[50.6004, 102.976] -> [50.5477, 103.055]
[57.4234, 124.547] -> [57.3416, 124.598]
[259.308, 110.96] -> [259.344, 110.955]
[91.8938, 102.825] -> [91.8413, 102.841]
[92.9357, 123.804] -> [92.9027, 123.86]
[27.6932, 157.263] -> [27.6423, 157.458]
[83.0274, 154.706] -> [82.9448, 154.811]
[56.6846, 91.8568] -> [56.6191, 91.929]
[253.107, 65.7355] -> [253.115, 65.7276]
[293.962, 227.696] -> [294.123, 227.591]
[92.8891, 137.525] -> [92.9405, 137.555]
[253.189, 79.8296] -> [253.199, 79.8007]
[113.135, 144.559] -> [113.08, 144.558]
[100.883, 83.8796] -> [100.84, 83.8689]
[261.088, 170.617] -> [261.174, 170.836]
[268.291, 102.421] -> [268.333, 102.325]
[98.8777, 115.863] -> [98.8357, 115.909]
[268.304, 122.099] -> [268.353, 122.135]
[58.5329, 136.49] -> [58.4618, 136.543]
[252.478, 101.175] -> [252.533, 101.081]
[50.6152, 115.627] -> [50.6023, 115.701]
[234.917, 136.879] -> [234.908, 136.887]
[72.9773, 126.799] -> [72.9018, 126.853]
[230.866, 121.132] -> [230.824, 121.148]
[156.511, 147.658] -> [156.679, 147.766]
[36.6858, 137.174] -> [36.6826, 137.266]
[264.218, 75.839] -> [264.238, 75.8335]
[278.479, 217.348] -> [278.592, 217.312]
[211.061, 124.662] -> [211.085, 124.662]
[71.9051, 142.48] -> [71.8848, 142.654]
[93.95, 147.641] -> [94.1019, 147.586]
[281.074, 238.602] -> [281.28, 238.406]
[186.632, 151.228] -> [186.672, 151.398]
[265.87, 180.354] -> [265.976, 180.517]
[268.999, 199.647] -> [269.016, 199.75]
[173.689, 142.576] -> [173.699, 142.613]
[145.403, 259.835] -> [145.358, 260.185]
[60.9405, 150.6] -> [60.8623, 150.689]
[69.8136, 72.7563] -> [69.7775, 72.7702]
[52.6899, 79.9201] -> [52.6158, 79.9912]
[47.6368, 130.624] -> [47.6396, 130.743]
[216.442, 221.07] -> [216.58, 220.766]
[37.5825, 127.72] -> [37.592, 127.873]
[49.8719, 155.425] -> [49.9001, 155.532]
[162.296, 157.565] -> [162.664, 157.802]
[146.315, 154.525] -> [146.612, 154.737]
[223.079, 97.9641] -> [223.096, 97.9439]
[157.704, 248.918] -> [157.57, 249.021]
[274.894, 157.754] -> [274.994, 157.847]
[285.889, 197.52] -> [285.981, 197.626]
[273.185, 132.478] -> [273.253, 132.561]
[150.262, 247.081] -> [150.205, 247.245]
[258.154, 93.9278] -> [258.181, 93.9087]
[268.113, 145.007] -> [268.173, 145.086]
[115.256, 181.63] -> [115.792, 181.551]
[249.423, 111.804] -> [249.451, 111.796]
[209.864, 228.159] -> [209.669, 228.606]
[68.2166, 162.499] -> [68.4221, 162.532]
[254.406, 155.404] -> [254.384, 155.485]
[46.0687, 181.127] -> [45.9911, 181.42]
[206.274, 246.677] -> [206.139, 247.362]
[146.429, 262.023] -> [146.365, 262.418]
[68.805, 103.681] -> [68.7502, 103.731]
[172.829, 249.658] -> [172.497, 248.838]
[179.576, 174.739] -> [179.369, 175.456]
[161.574, 267.079] -> [161.621, 267.41]
[250.415, 165.837] -> [250.358, 166.057]
[39.7659, 154.268] -> [39.7483, 154.35]
[194.415, 233.34] -> [193.951, 232.904]
[197.114, 133.648] -> [197.106, 133.661]
[137.513, 147.572] -> [137.629, 147.709]
[157.964, 132.515] -> [158.002, 132.522]
[141.171, 170.578] -> [141.038, 170.982]
[211.479, 148.512] -> [211.376, 148.566]
[47.7511, 143.423] -> [47.7453, 143.528]
[1.98211, 231.259] -> [2.20939, 231.282]
[130.044, 119.846] -> [130.039, 119.819]
[221.92, 167.734] -> [221.162, 168.142]
[281.224, 275.818] -> [281.169, 275.88]
[66.7854, 93.9035] -> [66.724, 94.0123]
[217.027, 69.8415] -> [217.039, 69.8081]
[141.302, 227.31] -> [141.25, 226.883]
[159.33, 308.454] -> [159.278, 308.473]
[238.862, 159.489] -> [238.43, 159.473]
[27.5138, 204.803] -> [27.669, 204.921]
[114.435, 187.119] -> [114.972, 187.017]
[130.427, 168.145] -> [130.327, 168.478]
[175.497, 154.505] -> [175.643, 154.677]
[35.763, 188.638] -> [35.8116, 188.727]
[147.165, 325.645] -> [147.087, 325.668]
[184.982, 138.563] -> [184.941, 138.594]
[298.819, 216.748] -> [298.907, 216.668]
[2.17684, 254.273] -> [2.21205, 254.371]
[46.1265, 165.614] -> [46.1651, 165.838]
[199.33, 244.604] -> [199.345, 244.772]
[32.6086, 167.53] -> [32.5255, 167.762]
[227.086, 144.752] -> [227.078, 144.816]
[249.495, 202.201] -> [248.645, 201.894]
[305.105, 251.805] -> [305.224, 251.892]
[146.786, 275.966] -> [146.73, 276.142]
[193.66, 225.184] -> [193.265, 224.42]
[280.812, 263.021] -> [280.825, 263.139]
[152.727, 173.232] -> [153.213, 174.004]
[295.634, 193.258] -> [295.722, 193.289]
[308.452, 222.784] -> [308.529, 222.784]
[107.118, 227.645] -> [106.775, 227.944]
[188.78, 161.424] -> [188.621, 161.549]
[161.674, 259.519] -> [161.677, 259.827]


Images: 20, 21
[195.209, 105.743] -> [195.206, 105.7]
[267.241, 86.9009] -> [267.237, 86.8239]
[233.994, 66.8022] -> [233.99, 66.7411]
[195.096, 117.777] -> [195.096, 117.746]
[109.966, 115.899] -> [109.944, 115.969]
[278.196, 189.827] -> [278.175, 189.607]
[83.8532, 87.781] -> [83.8199, 87.8396]
[87.8641, 64.8109] -> [87.8406, 64.8657]
[101.819, 128.587] -> [101.797, 128.795]
[242.09, 58.7614] -> [242.063, 58.7121]
[291.696, 206.217] -> [291.693, 206.32]
[106.997, 103.936] -> [106.976, 103.954]
[103.874, 93.8431] -> [103.841, 93.8479]
[70.772, 116.791] -> [70.7845, 116.862]
[218.079, 88.8081] -> [218.092, 88.7734]
[111.816, 85.8001] -> [111.775, 85.797]
[59.7368, 70.7967] -> [59.688, 70.8842]
[257.036, 144.176] -> [257.05, 144.107]
[231.096, 88.8843] -> [231.136, 88.863]
[253.559, 128.343] -> [253.554, 128.338]
[80.8184, 99.7016] -> [80.7995, 99.7626]
[183.168, 127.392] -> [183.126, 127.44]
[240.653, 120.348] -> [240.614, 120.348]
[80.8166, 133.725] -> [80.8361, 133.865]
[112.99, 128.482] -> [112.937, 128.692]
[77.8482, 62.7537] -> [77.8262, 62.8179]
[244.116, 150.803] -> [244.055, 150.759]
[86.8692, 74.8658] -> [86.8337, 74.9042]
[223.087, 111.83] -> [223.114, 111.748]
[237.966, 77.8917] -> [237.978, 77.8326]
[221.943, 129.722] -> [221.939, 129.73]
[206.248, 101.796] -> [206.247, 101.745]
[124.962, 107.878] -> [124.967, 107.909]
[131.115, 155.679] -> [131.027, 155.719]
[135.856, 127.483] -> [135.888, 127.67]
[200.358, 89.4415] -> [200.353, 89.3948]
[241.989, 93.9129] -> [242.031, 93.8617]
[279.975, 169.039] -> [279.933, 168.955]
[82.7994, 112.92] -> [82.7786, 113.027]
[238.718, 109.869] -> [238.701, 109.817]
[225.036, 75.8324] -> [225.048, 75.7771]
[209.38, 114.932] -> [209.398, 114.881]
[50.5477, 103.055] -> [50.5603, 103.125]
[57.3416, 124.598] -> [57.3609, 124.654]
[259.344, 110.955] -> [259.338, 110.908]
[91.8413, 102.841] -> [91.8055, 102.877]
[92.9027, 123.86] -> [92.8885, 123.968]
[27.6423, 157.458] -> [27.748, 157.502]
[82.9448, 154.811] -> [83.0198, 155.115]
[56.6191, 91.929] -> [56.6031, 92.0207]
[253.115, 65.7276] -> [253.112, 65.6882]
[294.123, 227.591] -> [294.045, 227.579]
[92.9405, 137.555] -> [92.8918, 137.765]
[253.199, 79.8007] -> [253.198, 79.7425]
[113.08, 144.558] -> [113.214, 144.68]
[100.84, 83.8689] -> [100.806, 83.8855]
[261.174, 170.836] -> [261.022, 170.822]
[268.333, 102.325] -> [268.341, 102.187]
[98.8357, 115.909] -> [98.837, 115.971]
[268.353, 122.135] -> [268.372, 122.072]
[58.4618, 136.543] -> [58.4821, 136.668]
[252.533, 101.081] -> [252.542, 100.947]
[50.6023, 115.701] -> [50.6169, 115.764]
[234.908, 136.887] -> [234.911, 136.867]
[72.9018, 126.853] -> [72.9398, 126.986]
[230.824, 121.148] -> [230.807, 121.121]
[156.679, 147.766] -> [156.406, 147.864]
[36.6826, 137.266] -> [36.694, 137.329]
[264.238, 75.8335] -> [264.23, 75.7874]
[278.592, 217.312] -> [278.545, 217.562]
[211.085, 124.662] -> [211.115, 124.69]
[71.8848, 142.654] -> [71.9069, 142.723]
[94.1019, 147.586] -> [94.0419, 147.931]
[281.28, 238.406] -> [281.215, 238.446]
[186.672, 151.398] -> [186.551, 151.484]
[265.976, 180.517] -> [265.936, 180.428]
[269.016, 199.75] -> [269.083, 199.597]
[173.699, 142.613] -> [173.628, 142.689]
[145.358, 260.185] -> [145.414, 260.161]
[60.8623, 150.689] -> [60.9178, 150.884]
[69.7775, 72.7702] -> [69.7225, 72.862]
[52.6158, 79.9912] -> [52.5915, 80.0569]
[47.6396, 130.743] -> [47.648, 130.779]
[216.58, 220.766] -> [216.092, 219.327]
[37.592, 127.873] -> [37.5911, 127.896]
[49.9001, 155.532] -> [49.937, 155.616]
[162.664, 157.802] -> [162.523, 157.862]
[146.612, 154.737] -> [146.364, 154.85]
[223.096, 97.9439] -> [223.131, 97.9173]
[157.57, 249.021] -> [157.664, 249.459]
[274.994, 157.847] -> [275.02, 157.843]
[285.981, 197.626] -> [286.065, 197.562]
[273.253, 132.561] -> [273.26, 132.575]
[150.205, 247.245] -> [150.158, 247.636]
[258.181, 93.9087] -> [258.168, 93.8394]
[268.173, 145.086] -> [268.186, 144.979]
[115.792, 181.551] -> [115.208, 182.036]
[249.451, 111.796] -> [249.451, 111.751]
[209.669, 228.606] -> [209.116, 228.256]
[68.4221, 162.532] -> [68.3727, 162.745]
[254.384, 155.485] -> [254.298, 155.466]
[45.9911, 181.42] -> [46.0833, 181.322]
[206.139, 247.362] -> [205.631, 247.526]
[146.365, 262.418] -> [146.41, 262.286]
[68.7502, 103.731] -> [68.7387, 103.822]
[172.497, 248.838] -> [172.882, 249.507]
[179.369, 175.456] -> [179.467, 175.72]
[161.621, 267.41] -> [161.647, 267.429]
[250.358, 166.057] -> [250.1, 165.972]
[39.7483, 154.35] -> [39.8246, 154.513]
[193.951, 232.904] -> [193.76, 233.65]
[197.106, 133.661] -> [197.055, 133.739]
[137.629, 147.709] -> [137.415, 147.776]
[158.002, 132.522] -> [157.823, 132.641]
[141.038, 170.982] -> [141.111, 171.019]
[211.376, 148.566] -> [211.213, 148.687]
[47.7453, 143.528] -> [47.7528, 143.581]
[2.20939, 231.282] -> [2.15496, 231.248]
[130.039, 119.819] -> [130.035, 119.91]
[221.162, 168.142] -> [220.493, 168.331]
[281.169, 275.88] -> [281.176, 275.947]
[66.724, 94.0123] -> [66.7065, 94.1195]
[217.039, 69.8081] -> [217.037, 69.7607]
[141.25, 226.883] -> [140.76, 226.982]
[159.278, 308.473] -> [159.341, 308.562]
[238.43, 159.473] -> [238.312, 159.444]
[27.669, 204.921] -> [27.5658, 205]
[114.972, 187.017] -> [114.328, 187.988]
[130.327, 168.478] -> [130.402, 168.285]
[175.643, 154.677] -> [175.663, 154.713]
[35.8116, 188.727] -> [35.8598, 188.613]
[147.087, 325.668] -> [147.016, 325.578]
[184.941, 138.594] -> [184.864, 138.683]
[298.907, 216.668] -> [299.024, 216.928]
[2.21205, 254.371] -> [2.3219, 254.504]
[46.1651, 165.838] -> [46.2588, 165.657]
[199.345, 244.772] -> [198.984, 245.223]
[32.5255, 167.762] -> [32.6278, 167.702]
[227.078, 144.816] -> [227.151, 144.869]
[305.224, 251.892] -> [305.303, 251.946]
[146.73, 276.142] -> [146.771, 276.065]
[193.265, 224.42] -> [193.113, 225.021]
[280.825, 263.139] -> [280.755, 263.307]
[153.213, 174.004] -> [153.191, 174.423]
[295.722, 193.289] -> [295.876, 193.641]
[308.529, 222.784] -> [308.587, 222.768]
[106.775, 227.944] -> [108.002, 228.082]
[188.621, 161.549] -> [188.617, 161.613]
[161.677, 259.827] -> [161.717, 259.861]


Images: 22, 23
[195.206, 105.7] -> [195.22, 105.601]
[267.237, 86.8239] -> [267.266, 86.8561]
[233.99, 66.7411] -> [233.991, 66.7257]
[195.096, 117.746] -> [195.108, 117.649]
[109.944, 115.969] -> [109.906, 116.018]
[278.175, 189.607] -> [278.185, 189.623]
[83.8199, 87.8396] -> [83.7621, 87.9023]
[87.8406, 64.8657] -> [87.7874, 64.937]
[101.797, 128.795] -> [101.745, 128.859]
[242.063, 58.7121] -> [242.068, 58.7034]
[291.693, 206.32] -> [291.652, 206.377]
[106.976, 103.954] -> [106.934, 104.021]
[103.841, 93.8479] -> [103.801, 93.9092]
[70.7845, 116.862] -> [70.7581, 117.011]
[218.092, 88.7734] -> [218.126, 88.7236]
[111.775, 85.797] -> [111.73, 85.8425]
[59.688, 70.8842] -> [59.617, 70.9674]
[257.05, 144.107] -> [257.085, 144.122]
[231.136, 88.863] -> [231.17, 88.8137]
[253.554, 128.338] -> [253.589, 128.342]
[80.7995, 99.7626] -> [80.7648, 99.8529]
[183.126, 127.44] -> [183.139, 127.293]
[240.614, 120.348] -> [240.597, 120.334]
[80.8361, 133.865] -> [80.8207, 134.041]
[112.937, 128.692] -> [112.894, 128.735]
[77.8262, 62.8179] -> [77.7646, 62.8871]
[244.055, 150.759] -> [244.135, 150.696]
[86.8337, 74.9042] -> [86.7747, 74.9665]
[223.114, 111.748] -> [223.149, 111.707]
[237.978, 77.8326] -> [238.007, 77.7955]
[221.939, 129.73] -> [221.972, 129.65]
[206.247, 101.745] -> [206.263, 101.67]
[124.967, 107.909] -> [124.933, 107.935]
[131.027, 155.719] -> [130.769, 155.683]
[135.888, 127.67] -> [135.849, 127.675]
[200.353, 89.3948] -> [200.348, 89.3435]
[242.031, 93.8617] -> [242.066, 93.8272]
[279.933, 168.955] -> [279.995, 169.02]
[82.7786, 113.027] -> [82.752, 113.164]
[238.701, 109.817] -> [238.701, 109.771]
[225.048, 75.7771] -> [225.077, 75.7353]
[209.398, 114.881] -> [209.425, 114.799]
[50.5603, 103.125] -> [50.5491, 103.219]
[57.3609, 124.654] -> [57.3322, 124.818]
[259.338, 110.908] -> [259.378, 110.888]
[91.8055, 102.877] -> [91.7622, 102.974]
[92.8885, 123.968] -> [92.8445, 124.08]
[27.748, 157.502] -> [27.8676, 157.595]
[83.0198, 155.115] -> [82.9815, 155.225]
[56.6031, 92.0207] -> [56.5834, 92.0939]
[253.112, 65.6882] -> [253.12, 65.6672]
[294.045, 227.579] -> [293.957, 227.621]
[92.8918, 137.765] -> [92.859, 137.853]
[253.198, 79.7425] -> [253.227, 79.7361]
[113.214, 144.68] -> [113.161, 144.862]
[100.806, 83.8855] -> [100.757, 83.9425]
[261.022, 170.822] -> [261.134, 170.815]
[268.341, 102.187] -> [268.384, 102.137]
[98.837, 115.971] -> [98.795, 116.053]
[268.372, 122.072] -> [268.409, 122.07]
[58.4821, 136.668] -> [58.4587, 136.868]
[252.542, 100.947] -> [252.596, 100.884]
[50.6169, 115.764] -> [50.6171, 115.899]
[234.911, 136.867] -> [234.902, 136.826]
[72.9398, 126.986] -> [72.9254, 127.174]
[230.807, 121.121] -> [230.815, 121.077]
[156.406, 147.864] -> [156.187, 147.76]
[36.694, 137.329] -> [36.7033, 137.507]
[264.23, 75.7874] -> [264.25, 75.7772]
[278.545, 217.562] -> [278.545, 217.677]
[211.115, 124.69] -> [211.149, 124.586]
[71.9069, 142.723] -> [71.8825, 142.896]
[94.0419, 147.931] -> [94.001, 148.044]
[281.215, 238.446] -> [281.185, 238.554]
[186.551, 151.484] -> [186.344, 151.313]
[265.936, 180.428] -> [265.986, 180.453]
[269.083, 199.597] -> [269.037, 199.588]
[173.628, 142.689] -> [173.449, 142.594]
[145.414, 260.161] -> [145.505, 260.547]
[60.9178, 150.884] -> [60.8701, 151.091]
[69.7225, 72.862] -> [69.6524, 72.9405]
[52.5915, 80.0569] -> [52.5434, 80.1108]
[47.648, 130.779] -> [47.6526, 131.022]
[216.092, 219.327] -> [216.411, 219.673]
[37.5911, 127.896] -> [37.6032, 128.112]
[49.937, 155.616] -> [49.88, 155.707]
[162.523, 157.862] -> [162.205, 157.748]
[146.364, 154.85] -> [146.152, 154.739]
[223.131, 97.9173] -> [223.165, 97.8816]
[157.664, 249.459] -> [157.752, 249.599]
[275.02, 157.843] -> [275.04, 157.873]
[286.065, 197.562] -> [286.037, 197.597]
[273.26, 132.575] -> [273.294, 132.608]
[150.158, 247.636] -> [150.272, 247.785]
[258.168, 93.8394] -> [258.189, 93.8671]
[268.186, 144.979] -> [268.207, 144.972]
[115.208, 182.036] -> [115.629, 181.337]
[249.451, 111.751] -> [249.493, 111.729]
[209.116, 228.256] -> [209.189, 228.384]
[68.3727, 162.745] -> [68.3392, 162.859]
[254.298, 155.466] -> [254.391, 155.412]
[46.0833, 181.322] -> [46.1023, 181.47]
[205.631, 247.526] -> [205.382, 247.395]
[146.41, 262.286] -> [146.487, 262.605]
[68.7387, 103.822] -> [68.7148, 103.947]
[172.882, 249.507] -> [172.877, 249.842]
[179.467, 175.72] -> [179.185, 175.505]
[161.647, 267.429] -> [161.593, 267.623]
[250.1, 165.972] -> [250.296, 165.965]
[39.8246, 154.513] -> [39.8361, 154.685]
[193.76, 233.65] -> [193.761, 233.894]
[197.055, 133.739] -> [197.067, 133.576]
[137.415, 147.776] -> [137.208, 147.742]
[157.823, 132.641] -> [157.676, 132.57]
[141.111, 171.019] -> [141.164, 170.785]
[211.213, 148.687] -> [211.198, 148.497]
[47.7528, 143.581] -> [47.7537, 143.775]
[2.15496, 231.248] -> [2.1249, 231.458]
[130.035, 119.91] -> [130.012, 119.933]
[220.493, 168.331] -> [220.758, 168.186]
[281.176, 275.947] -> [281.213, 276.055]
[66.7065, 94.1195] -> [66.6789, 94.2073]
[217.037, 69.7607] -> [217.063, 69.7164]
[140.76, 226.982] -> [141.142, 226.779]
[159.341, 308.562] -> [159.353, 308.642]
[238.312, 159.444] -> [238.44, 159.327]
[27.5658, 205] -> [27.5678, 205.13]
[114.328, 187.988] -> [114.827, 187.072]
[130.402, 168.285] -> [130.334, 168.164]
[175.663, 154.713] -> [175.332, 154.584]
[35.8598, 188.613] -> [35.9078, 188.778]
[147.016, 325.578] -> [147.035, 325.633]
[184.864, 138.683] -> [184.747, 138.567]
[299.024, 216.928] -> [298.979, 217.068]
[2.3219, 254.504] -> [2.30797, 254.511]
[46.2588, 165.657] -> [46.226, 165.833]
[198.984, 245.223] -> [198.706, 245.368]
[32.6278, 167.702] -> [32.7516, 167.86]
[227.151, 144.869] -> [227.113, 144.752]
[245.693, 198.213] -> [246.251, 198.503]
[305.303, 251.946] -> [305.279, 251.938]
[146.771, 276.065] -> [146.797, 276.029]
[193.113, 225.021] -> [193.295, 225.295]
[280.755, 263.307] -> [280.719, 263.474]
[153.191, 174.423] -> [153.293, 174.223]
[295.876, 193.641] -> [295.886, 193.715]
[308.587, 222.768] -> [308.457, 222.838]
[108.002, 228.082] -> [107.908, 228.174]
[188.617, 161.613] -> [188.505, 161.471]
[161.717, 259.861] -> [161.701, 260.184]


Images: 24, 25
[195.22, 105.601] -> [195.203, 105.571]
[267.266, 86.8561] -> [267.27, 86.8977]
[233.991, 66.7257] -> [234, 66.7132]
[195.108, 117.649] -> [195.086, 117.608]
[109.906, 116.018] -> [109.865, 116.06]
[278.185, 189.623] -> [278.203, 189.661]
[83.7621, 87.9023] -> [83.7125, 87.9113]
[87.7874, 64.937] -> [87.7191, 64.9609]
[101.745, 128.859] -> [101.699, 128.849]
[242.068, 58.7034] -> [242.066, 58.7008]
[291.652, 206.377] -> [291.648, 206.391]
[106.934, 104.021] -> [106.894, 104.053]
[103.801, 93.9092] -> [103.76, 93.9229]
[70.7581, 117.011] -> [70.7249, 117.068]
[218.126, 88.7236] -> [218.132, 88.6866]
[111.73, 85.8425] -> [111.682, 85.8531]
[59.617, 70.9674] -> [59.581, 70.9735]
[257.085, 144.122] -> [257.089, 144.131]
[231.17, 88.8137] -> [231.182, 88.7916]
[253.589, 128.342] -> [253.569, 128.343]
[80.7648, 99.8529] -> [80.7125, 99.887]
[183.139, 127.293] -> [183.114, 127.206]
[240.597, 120.334] -> [240.562, 120.324]
[80.8207, 134.041] -> [80.7589, 134.063]
[112.894, 128.735] -> [112.86, 128.705]
[77.7646, 62.8871] -> [77.6794, 62.9038]
[244.135, 150.696] -> [244.107, 150.742]
[86.7747, 74.9665] -> [86.717, 74.9906]
[223.149, 111.707] -> [223.181, 111.678]
[238.007, 77.7955] -> [238.018, 77.7798]
[221.972, 129.65] -> [222.012, 129.642]
[206.263, 101.67] -> [206.257, 101.65]
[124.933, 107.935] -> [124.892, 107.945]
[130.769, 155.683] -> [130.428, 155.611]
[135.849, 127.675] -> [135.796, 127.621]
[200.348, 89.3435] -> [200.341, 89.3061]
[242.066, 93.8272] -> [242.062, 93.8096]
[279.995, 169.02] -> [280.03, 169.122]
[82.752, 113.164] -> [82.6996, 113.21]
[238.701, 109.771] -> [238.667, 109.761]
[225.077, 75.7353] -> [225.094, 75.7046]
[209.425, 114.799] -> [209.427, 114.758]
[50.5491, 103.219] -> [50.5101, 103.343]
[57.3322, 124.818] -> [57.2593, 124.866]
[259.378, 110.888] -> [259.355, 110.879]
[91.7622, 102.974] -> [91.717, 103.01]
[92.8445, 124.08] -> [92.8228, 124.143]
[27.8676, 157.595] -> [27.9513, 157.468]
[82.9815, 155.225] -> [82.8112, 155.233]
[56.5834, 92.0939] -> [56.5445, 92.1744]
[253.12, 65.6672] -> [253.109, 65.6761]
[293.957, 227.621] -> [293.895, 227.589]
[92.859, 137.853] -> [92.8285, 137.843]
[253.227, 79.7361] -> [253.228, 79.7519]
[113.161, 144.862] -> [113.074, 144.856]
[100.757, 83.9425] -> [100.703, 83.9574]
[261.134, 170.815] -> [261.118, 170.85]
[268.384, 102.137] -> [268.39, 102.134]
[98.795, 116.053] -> [98.7451, 116.112]
[268.409, 122.07] -> [268.399, 122.073]
[58.4587, 136.868] -> [58.4046, 136.913]
[252.596, 100.884] -> [252.589, 100.876]
[50.6171, 115.899] -> [50.5934, 116.007]
[234.902, 136.826] -> [234.859, 136.823]
[72.9254, 127.174] -> [72.8692, 127.212]
[230.815, 121.077] -> [230.826, 121.047]
[156.187, 147.76] -> [156.09, 147.657]
[36.7033, 137.507] -> [36.6937, 137.587]
[264.25, 75.7772] -> [264.249, 75.7973]
[278.545, 217.677] -> [278.465, 217.624]
[211.149, 124.586] -> [211.152, 124.539]
[71.8825, 142.896] -> [71.8026, 142.927]
[94.001, 148.044] -> [93.9315, 148.04]
[281.185, 238.554] -> [281.144, 238.392]
[186.344, 151.313] -> [186.139, 151.089]
[265.986, 180.453] -> [265.993, 180.522]
[269.037, 199.588] -> [269.041, 199.603]
[173.449, 142.594] -> [173.302, 142.516]
[145.505, 260.547] -> [145.471, 260.48]
[60.8701, 151.091] -> [60.8013, 151.108]
[69.6524, 72.9405] -> [69.6056, 72.9571]
[52.5434, 80.1108] -> [52.4839, 80.1934]
[47.6526, 131.022] -> [47.6416, 131.125]
[216.411, 219.673] -> [217.142, 220.298]
[37.6032, 128.112] -> [37.5815, 128.239]
[49.88, 155.707] -> [49.8673, 155.768]
[162.205, 157.748] -> [161.907, 157.62]
[146.152, 154.739] -> [145.969, 154.618]
[223.165, 97.8816] -> [223.176, 97.8513]
[157.752, 249.599] -> [157.63, 249.398]
[275.04, 157.873] -> [275.074, 157.949]
[286.037, 197.597] -> [286.052, 197.62]
[273.294, 132.608] -> [273.279, 132.613]
[150.272, 247.785] -> [150.302, 247.626]
[258.189, 93.8671] -> [258.198, 93.8799]
[268.207, 144.972] -> [268.196, 145.018]
[115.629, 181.337] -> [115.519, 181.06]
[249.493, 111.729] -> [249.463, 111.718]
[209.189, 228.384] -> [209.558, 228.911]
[68.3392, 162.859] -> [68.2433, 162.833]
[254.391, 155.412] -> [254.417, 155.446]
[46.1023, 181.47] -> [46.0185, 181.495]
[205.382, 247.395] -> [205.36, 247.35]
[146.487, 262.605] -> [146.444, 262.554]
[68.7148, 103.947] -> [68.6707, 104.001]
[172.877, 249.842] -> [172.676, 249.835]
[179.185, 175.505] -> [179.012, 175.39]
[161.593, 267.623] -> [161.445, 267.3]
[250.296, 165.965] -> [250.313, 166.068]
[39.8361, 154.685] -> [39.8475, 154.667]
[193.761, 233.894] -> [193.869, 234.002]
[197.067, 133.576] -> [197.042, 133.503]
[137.208, 147.742] -> [137.03, 147.673]
[157.676, 132.57] -> [157.534, 132.464]
[141.164, 170.785] -> [140.81, 170.706]
[211.198, 148.497] -> [211.429, 148.401]
[47.7537, 143.775] -> [47.7459, 143.847]
[2.1249, 231.458] -> [2.1666, 231.529]
[130.012, 119.933] -> [129.974, 119.925]
[220.758, 168.186] -> [221.095, 168.063]
[281.213, 276.055] -> [281.292, 276.004]
[66.6789, 94.2073] -> [66.6342, 94.2672]
[217.063, 69.7164] -> [217.072, 69.683]
[141.142, 226.779] -> [141.252, 226.428]
[159.353, 308.642] -> [159.331, 308.59]
[238.44, 159.327] -> [238.473, 159.379]
[27.5678, 205.13] -> [27.5296, 205.057]
[114.827, 187.072] -> [114.72, 187.05]
[130.334, 168.164] -> [130.003, 168.132]
[175.332, 154.584] -> [175.032, 154.443]
[35.9078, 188.778] -> [35.9119, 188.768]
[147.035, 325.633] -> [146.989, 325.464]
[184.747, 138.567] -> [184.651, 138.471]
[298.979, 217.068] -> [298.922, 217.044]
[2.30797, 254.511] -> [2.36409, 254.685]
[46.226, 165.833] -> [46.2074, 165.727]
[198.706, 245.368] -> [198.719, 245.386]
[32.7516, 167.86] -> [32.806, 167.685]
